C1,C2,C3,T1,T2,T3
22.0520890309,22.6311264283,22.2131558443,22.8211787786,22.9489900393,21.9508233437
24.0163379816,22.092596641,21.3936775892,23.7407024335,21.9962997926,22.3655654223
23.5423281009,22.9445928916,22.9950337777,23.475977971,23.0512749354,22.6743570964
27.1671566596,26.9394916388,26.9494209045,27.0720213621,26.4102050097,26.7077282881
26.7130483236,26.4407960696,26.2140837694,26.9364420084,26.5542792296,26.3190735548
23.3544787138,24.1359158785,24.4386221323,23.5097563328,24.6677116492,24.6773484059
26.8832750809,27.5353040206,27.4529901162,26.8040413979,27.4974989035,27.6411067522
23.0610456956,23.568505654,23.2246993627,23.0401842655,23.7029471275,23.2454247352
24.0358767632,22.5570878004,25.7497932483,24.0240141306,22.2693865116,25.9108403524
27.0020731657,26.5282084392,25.4953388312,27.0970414235,25.9436203883,25.3604989174
21.7414027483,21.9176705189,22.0457302729,22.6626345072,22.5115222197,22.0094847801
22.4725840397,25.1965014384,24.4752225387,21.735741273,25.5690436241,24.3831218328
22.6041472019,21.2655764604,24.2705159065,22.2296730922,21.7904520524,24.1378664115
24.4663534409,24.6846503478,24.4055007299,24.0263708555,24.1985665835,24.2997317681
25.0585380212,24.6658691504,23.7878715564,24.8959092849,25.1316514137,24.1148904898
23.1966659106,22.9619923861,22.3831905463,21.7497913165,23.1331743338,22.6069933329
22.2798945109,21.9197371801,21.9925722954,23.1325118236,22.6142707971,21.8341897329
26.8797090726,26.5300071423,26.3385285598,26.5096724339,26.4029426575,26.1647847738
21.1719307777,23.6836177875,23.2708180256,22.090708537,24.6603775269,23.1344369253
29.8491030718,29.3977991984,29.2503346174,29.7681935873,29.3432360429,29.2537933741
22.1826668519,24.0561702679,22.9977673262,22.0176357856,24.0482640389,23.4022470132
24.2223280638,25.3481045014,26.3250628007,23.6436884464,25.5609798676,26.4756352351
24.8851807423,22.3457654317,21.8207997542,25.2554778319,21.9558595022,22.0504951722
27.1365365004,26.9114032892,27.1485529435,27.3931631431,26.9219498268,27.2320800928
26.1009028264,25.5457059909,26.0812314596,25.5528135055,25.5773022481,25.9830580491
24.9581195636,24.5795955413,22.5751700768,25.1456539692,24.1510882744,22.6096483622
24.14439441,23.7547478309,23.3284508387,23.8424329269,23.9867216746,23.4818751995
23.3157250086,25.7443503844,24.4852313506,23.8128663821,26.0358782059,25.0964764082
26.7762153821,26.1001984034,26.4092886265,26.8771113616,26.0409499682,26.287392763
24.834213966,24.4499706366,24.4409472637,25.2796291938,25.0070024637,24.9368447279
26.869550167,27.1548170432,27.2141222342,26.7793117914,26.7647480598,26.8921078413
24.3448741619,24.0464177498,22.2476421747,24.9293816151,24.2620475965,22.0629614806
27.7005215425,27.4235955018,22.5711982434,27.598850886,27.2111055423,22.4926470488
27.2664697354,26.5687649067,23.9652529496,27.1210993498,26.3736066329,24.102709599
25.0020273404,21.9519885137,24.4626063322,24.7827638235,21.9840854254,24.168575727
22.3387669539,21.817901758,23.65120631,21.7885831931,21.7682255231,23.5050479449
27.6710286507,27.0123054553,27.1626958603,27.5589789366,26.6063443453,26.9159048521
26.324148227,25.9452044169,26.008826916,26.8058619377,26.1373373667,26.2510847679
26.9863744149,26.874270268,26.4117212051,26.5425429466,26.3408681918,26.1952535189
23.8552220173,24.5990675413,24.5118903869,23.4701168843,24.7865369748,24.1679814901
24.1877307647,23.9816569548,24.8751866756,24.4121895815,24.5139978604,25.5032132711
25.9460762464,25.6342357,26.1776144566,25.7894457059,25.7543932108,26.3298013883
21.4566840636,22.1233912492,24.5158822964,22.0353687727,21.6787252426,22.7123062672
23.5147543687,22.9874459536,23.5089632426,23.3119009458,22.9419538302,23.1810293198
25.4838684522,24.843242254,25.2383874257,25.0517149216,24.4360622259,24.9614514082
22.3838471877,21.7030810087,24.6755254697,21.8572556178,22.5212977972,24.3775757521
22.7771294423,22.1152483622,22.1733549558,22.4366843884,21.8578161582,22.0997402485
21.4253863555,26.4390679139,26.5827629627,21.9313028531,26.1537380708,26.3108318035
22.5191875115,22.0401901587,21.9932477413,22.4556745138,22.2196027805,22.0066361794
25.4991935094,27.0555066573,22.0883247424,24.8707843927,26.5328432474,22.3088246859
30.3744702461,30.9669254743,29.5398713625,29.4403903179,30.1380420832,26.9114032892
23.0598564637,22.2178273079,21.8485729266,22.5385081707,22.2506772555,21.9093837494
27.3993411431,27.240959681,27.7655424949,27.9154693897,27.8691181281,28.2329929303
26.3092034902,26.6871096538,26.3786532329,26.6145251103,26.8020510551,26.5927592547
21.9235430986,22.6316822248,22.6555660932,22.9753537056,22.7759105731,22.5312788792
25.3946123123,21.9761643043,25.136156449,25.3680062416,22.6657692836,25.2826643724
25.4844681422,25.6985112459,21.828981155,25.5067285146,25.3617976507,22.1362356039
24.6374021432,24.6294963543,23.5018142064,25.4657333325,25.157289774,23.7224504764
21.6650491617,24.3335126241,23.8404779434,21.5203374471,24.0477394446,23.3199180456
25.7345899435,26.0439771995,25.9452044169,26.8633952752,26.6676144233,26.6923115315
24.4062757248,24.9498443604,24.770907671,25.142164157,25.4696519314,25.0885237425
23.1620606643,23.5233329626,25.9217899029,22.3272643945,23.8251803227,25.5716702388
21.6270525517,26.077091217,26.7574383907,22.6045997326,25.3018613717,26.2881402725
23.721841103,22.1168362544,22.1203592496,23.5618845377,22.0513171416,21.867896349
23.0370490979,24.2340448331,24.1782830556,21.9400049356,23.9010172135,23.5038030086
22.9350492037,23.0230861321,22.4087081811,23.2306997348,22.8160471794,21.9793067834
21.8229155907,21.8848622395,22.7628748478,21.9449157959,21.7030810087,22.4181033159
27.1423440346,27.6523679342,27.930567668,26.7491969573,27.6313917943,27.6169241881
25.2514477265,24.9079851737,24.3413937153,25.4991935094,24.5491589766,24.5543523935
25.3850784791,24.6429771277,23.6075938787,25.1551488485,24.5734637089,23.5108215136
26.5411461317,24.608492998,25.7536922112,26.7657453341,24.6705212226,26.0891724611
22.1933517701,21.9508233437,22.0803541526,22.1546629637,21.4401416779,21.9133856113
21.8944153663,23.1827119925,24.0094646552,21.9505023223,23.3382226015,24.4562491882
30.5557192778,30.7497488658,30.6690463531,30.6256435101,30.6419581144,30.6608713835
22.0732676188,22.1229406014,22.0846184217,22.5944688014,22.0950275812,22.3272643945
22.0162051763,23.290416473,23.176817894,22.1655846865,23.0274906648,22.7225708106
23.3725682283,26.8951483262,26.8329385611,23.6409931916,27.2642527116,26.9351316843
26.4772806901,24.152812591,26.3197873433,26.7805840419,24.2064728615,26.5992237238
26.6256263439,27.1992563835,27.1981286513,26.9126668343,27.1942332097,27.4187849974
23.5961563404,23.0995590259,23.9600902949,23.7499154898,23.2120301418,24.2787351119
24.2010194094,25.0982920329,24.7752467424,24.0972262407,24.9875492683,25.2229778094
26.9239478967,26.3552170289,25.1193600924,26.8068690911,26.4536632147,24.6429771277
23.7125485983,21.1855467527,24.2609226765,24.1285080298,22.7683915358,23.9683505327
29.5201261716,29.5855928323,29.7724570739,29.6151671776,29.7647718772,29.9328968831
25.0292980977,24.6444575236,22.0776213866,25.1406888962,24.8598987384,21.7434894611
21.9637336242,21.8751555712,23.2575266422,22.0124118756,22.8311494925,23.9994691702
23.2478105594,21.4669432518,22.4581529666,23.3491145892,20.9002415584,22.0803541526
23.6063623428,24.524189729,24.2295911006,23.756187928,24.6527595031,24.4055007299
27.6107743337,27.4986237991,27.0859114329,27.406908451,27.4425151287,27.143741192
23.0726408836,22.9288108532,22.55269256,21.5241379127,23.1253559161,22.9578209657
22.248595091,25.4390578637,22.0701280741,22.8910803428,25.296674655,21.6208292643
25.4251938355,24.3124079337,23.5533547035,25.8290430216,24.3554077638,24.3171900725
25.1913526731,22.5361560919,24.0654874704,25.3582813067,21.7900445156,24.4492970002
26.9311128519,26.2173468027,25.3247443224,26.7050452599,25.8660743175,24.8143793986
29.7724570739,29.0030554992,29.6358426412,29.8062282954,28.7700909346,29.5432152137
24.7264137024,21.240849984,23.7022799223,25.1854349528,22.1796645629,23.7818273398
22.1275184827,22.1163600041,21.9851613901,21.7321179952,21.1172581697,22.3631319877
22.7955403695,26.0401436488,25.7084428836,22.2002674494,25.7196680705,25.5838814026
27.0755253572,26.2701405501,25.8882077046,27.1423440346,29.8581709739,26.4117212051
23.1643303113,25.3212945889,25.4016112548,22.2344749157,25.6746688989,25.8802778537
26.6063443453,27.9774255508,27.4136723005,26.2756350835,28.1317767608,27.3426671884
24.770907671,22.0294087239,23.4306306105,24.7878417724,21.9388664197,23.4103995837
23.0889722384,22.0073832732,21.9744104728,22.9134682386,21.8293686158,21.7834962943
23.8820531307,24.680894925,26.8121727674,23.8392424217,25.1763134492,26.7285878353
21.6407844103,21.8884227704,21.7482139147,21.4207985462,22.074017916,21.4446541957
24.322857221,21.7830485075,23.6505084405,23.8931076343,22.0141196618,23.8437193112
24.9182510376,21.9515023109,22.0438815386,24.7695172872,22.0954239185,21.8572556178
24.4029711699,25.0368541815,24.9427127838,24.5402121666,25.1272648787,24.9386483706
25.234320396,21.9540122106,21.7650977159,25.1564216614,21.9771563212,22.0178198203
24.9519354991,24.8566578841,24.3271328364,24.8897843239,25.1506947248,24.4386221323
21.7880220169,22.1625164717,22.1675230907,22.8138629718,22.3551007784,21.5181122804
23.1398969063,22.0797550739,21.8229155907,21.9862086223,21.7035916157,21.7772673338
27.5406441322,21.9987738927,27.7794238604,27.6018331723,22.0055311154,27.5251716712
25.3836159339,23.453715031,23.2950958594,24.9762827066,23.6809570117,23.6910859866
24.674902867,24.1775824229,24.6471660565,25.1040636943,26.5074649224,24.4637740453
22.757578752,22.0038375854,22.8171908061,22.2050616191,21.601107524,23.383808136
22.3631319877,26.3401055214,26.1494308374,22.3980714113,26.2645558333,25.8620547759
26.010151374,24.6828194398,26.2187009469,26.0981227679,25.3112670703,26.6349120018
22.2735790595,22.885653667,22.5867654605,21.9261398315,23.0255320133,22.5080312338
26.0694572498,26.7813904102,26.6871096538,25.9382906205,26.9566144699,26.3849611771
27.5631293028,27.5117197281,27.2150645623,27.6367730116,27.3889940702,26.8488719891
25.468950076,25.6410077902,25.591015938,25.1174312005,25.2954367124,25.3308794804
21.5653044138,21.9545258009,22.8685503495,22.1483486371,21.7502776415,22.7819465246
21.8604389826,25.3037128693,24.8237853906,22.6284221747,25.5887996233,25.1531799512
29.8023895851,29.6809116021,29.4248373081,29.8491030718,29.908390412,29.6189801632
26.2622581629,26.0725256357,26.2797590647,26.9484752997,26.47257844,26.3820928427
26.5311414523,25.7137741431,24.2015814659,26.6441137118,25.0862453167,23.7767903499
27.4583708201,28.292546419,27.8948103587,28.2964203174,28.7027811148,28.2539967512
29.7724570739,29.0030554992,29.6358426412,29.8062282954,28.7700909346,29.5432152137
22.3032749616,21.9275962389,24.6947819147,22.0400092785,21.8910719554,25.093054478
26.1228689292,25.8628568894,24.6846503478,25.5988367032,26.0058443363,24.3979170139
22.7641597405,22.2548852334,21.971811857,21.8716716522,22.3532851048,21.714080028
22.8736860813,24.7573086176,24.6256036269,21.9226099895,24.680894925,24.4796796456
24.6547344648,24.4871344689,24.2866634222,24.6846503478,24.2957037168,24.3509292358
26.4629221696,27.1147387333,26.2669289907,27.6888362689,27.2760777351,26.8667621613
29.2351966271,29.8852521701,29.8443839,29.3539607953,29.8062282954,29.8714401049
24.9682355783,24.5165564708,21.8114077739,24.5388021225,23.9514093888,22.0219910695
23.1122531402,23.283569825,21.4907841071,22.4926470488,22.8463181471,22.155713277
23.2113356713,22.3090861638,22.01106629,21.9454559424,22.5206939746,22.1438732636
24.8397041957,22.9168998278,22.7759105731,24.9937730447,22.0524775432,22.4865040901
25.3494016207,25.1372513893,25.1372513893,26.0342184703,25.2428830954,25.1770645777
22.0488179525,21.7129814686,22.0646144182,22.0815021319,22.0846184217,22.2960945521
23.4767928735,23.4735875741,25.2428830954,23.4312839019,23.2461932745,25.2378181311
21.8995852837,22.2511130357,26.6750287032,23.3468408585,21.8105248182,26.5435112929
29.1766247383,29.2351966271,26.0245968501,28.975946133,29.8945917472,25.8480646182
24.7716343219,21.7280826324,21.7376343898,24.5965984051,22.5157642854,22.0746031297
22.1303567397,24.047151859,24.281463134,22.1766080856,24.2452485745,24.680894925
23.8309898866,24.2179758121,23.9926141103,23.5018142064,23.907101729,24.263941667
24.3876761412,22.8664180805,23.7521777764,24.047151859,22.774035625,23.7794284576
23.7192130456,21.9911191158,24.3822723291,23.4824307026,22.0195640906,24.1923207014
23.8742520504,22.1092600211,23.5603983463,23.591139989,21.9170714892,24.1505157275
21.7701031612,22.1554496961,21.9184860572,21.2564474253,22.2523282124,22.0624420459
19.7370671737,18.4193476163,23.9658942589,20.5252721004,18.4193476163,24.3312296501
24.2831786718,23.8026298132,24.1711409887,23.7746263162,23.8296720309,24.0544467828
22.000614582,24.9319124711,22.1533177449,21.8948114102,24.4946967883,21.8052334419
25.491068082,21.7041540879,22.0536622512,25.4301239894,22.0480678999,22.3475650641
21.3386050493,24.0099744797,24.8504230548,21.8904619461,24.0990730188,24.4959467374
21.9600139276,25.9870479046,26.2858477128,22.565528674,25.7051955248,26.2629343424
21.8261160239,22.6277827972,22.08067625,21.9109412462,22.728287868,22.0099231769
21.9035371145,22.4413777865,21.7943754685,21.6630220169,22.1374008472,21.9957794532
24.6865484776,24.4282477452,24.435480778,24.3586466863,24.3107742652,23.9621064113
26.3085847023,25.3623811037,25.3442877011,25.8155896603,24.7564484767,24.9887884091
23.6660699111,23.1063217994,23.2567695226,23.9427313193,22.7852507616,22.8543783824
25.5556432284,22.4032015678,25.6966451498,25.2732994618,22.600391339,25.4149305637
26.5927592547,26.1018019212,26.5311414523,26.7214253254,26.2334531393,26.6811900261
24.7067483022,24.4796796456,25.2019443756,25.0484600801,24.7067483022,25.7365721434
21.2629092045,22.7091867985,22.0410951223,21.8056800793,22.7175641427,22.1466660377
23.950728392,22.8581041434,23.0255320133,23.7852468735,22.8752909196,23.1363015053
27.6053029574,27.9628459246,27.5857947667,27.6120712085,28.1200053386,27.7533538525
22.087655581,22.2468136518,21.3762470392,21.5787143952,22.4434101643,22.0436932246
25.1118825277,24.2891674042,26.4612754186,25.2323593727,24.5096794764,26.0563073525
22.0788169029,21.8496835415,21.9939647088,22.4087081811,21.9876949115,22.1035689329
22.9713544601,23.7062509977,22.0126047379,21.3120566637,23.4013963112,22.1585315802
26.0891724611,26.3215135183,26.1671769558,26.0042832937,26.6441137118,26.2570942121
25.4770219998,24.6690624188,24.3723316437,25.5711185749,25.1099212109,24.5408329841
22.9335441589,21.7153690289,21.4446541957,22.5341586333,22.1655846865,21.9586868775
23.10705987,22.5915893163,22.1098882969,21.5319581643,22.0163986744,21.9704713821
22.071211228,24.762470441,24.4601962994,22.9350492037,24.4864931596,24.2158871186
22.5763558119,24.4562491882,23.0096830466,22.9181469893,25.1220952303,23.5698811458
24.2482636281,22.1203592496,22.9091511262,23.9209578343,22.5120930794,22.7789070912
22.4019445273,22.2335709058,24.2782477843,21.8074411245,21.8244946798,23.9833854529
26.6414216849,26.6738634843,26.3996236019,26.8822915004,26.5992237238,26.7914203008
21.9862086223,22.7287777387,22.6882792497,23.1356948461,22.9026654317,22.936459199
23.4384550926,21.8581982393,21.9569573769,23.4076770391,21.5911733676,22.0550525861
26.5869896228,21.6378867076,22.3505123823,26.3675066386,21.8084214284,22.2988254841
25.7374042853,25.6635626035,25.386436927,25.7084428836,25.4004109701,25.2936408459
23.6577340395,22.9843583474,22.0661427914,22.7276687622,22.7091867985,21.4301333794
24.3560305864,23.4156799072,24.8784026366,23.7739282755,23.3142085931,24.3353542181
23.8989790647,23.6927459423,23.4103995837,23.9302961398,23.3874159837,23.5147543687
24.6020393616,24.3751298464,23.3809383099,24.8226412993,24.3312296501,24.3479180214
22.9927282578,22.5349170245,22.0339242495,22.0849453608,21.896472882,21.8026449008
23.7556262872,24.0371751296,23.5973068629,23.8020353073,24.3522422986,23.9372856678
24.5990675413,24.5402121666,22.7969498023,24.132674853,23.8251803227,22.4847509678
25.3150078456,25.2521022161,21.5298241102,25.6525289829,25.3247443224,21.7523952142
25.7523399744,24.6728275006,25.3896812292,25.834397805,25.1092315821,25.1861382998
27.9756046197,28.0229818638,27.8691181281,27.9677036236,27.8294276458,27.7320702382
21.8424047568,22.0855277868,22.0047901838,23.1048667859,22.1160163879,22.0433623974
23.3191203337,21.5857717074,22.3412111478,23.2871846419,21.9001611563,21.9130822695
22.8429284707,21.3221968137,21.8858708602,22.5558166748,21.8564852201,22.0130198063
24.4643763029,23.6497331766,25.3617976507,24.1246076486,22.8152728692,25.0941158197
22.0076025694,21.8469817822,22.0563980494,23.0699798633,21.4781827193,21.5902406497
25.8056485347,25.403508651,25.7276827005,25.982245054,25.3756307455,25.7092316701
24.1159166434,22.5970240862,24.1591130037,23.7285600075,22.1991468087,23.0395978047
